"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1912915551917322449","Fri Apr 18 03:51:38 +0000 2025","0","@mteferest @KELAPAB0TAK I didn't even say skincare in my argument so i don't know what's ur poin is tapi gini yaa intinya selama gaada pernyataan salah diatas kertas dan pelanggaran hukum i think kalian gapunya hak buat ngatur penggunaan AI untuk pribadi apalagi cuma untuk generate image doang","1913077938238660885","","mteferest","in","","1","1","0","https://x.com/undefined/status/1913077938238660885","1842482531498897408",
"1912756696000106612","Thu Apr 17 10:38:22 +0000 2025","157","@tanyakanrl AI generate yang ditentang artist tu karena AI ini nyuri gambar dari para artist itu. Bahkan New York Times juga uda nuntut OpenAI karena pelanggaran hak cipta. Kalo AI yang dipakai di mesin manufaktur robot CCTV dll tu yaa gada yang nentang https://t.co/POJa1eDHF2","1912817909409464659","https://pbs.twimg.com/media/GouxvdeaoAA3tZj.jpg","tanyakanrl","in","","1","2","19","https://x.com/undefined/status/1912817909409464659","1222447619630231552",
"1912658670124691900","Thu Apr 17 10:27:17 +0000 2025","1","@azai_13 Dana enek tapi ngerti dewe lah ya. Senengane nggolek cashback Nek teko keterangane jelas iku ono sing manualan le. Dari kalimate bukan kalimat tipikal ai. Huruf besar kecilnya. Jelas manual iku nggolek teko capturan pelanggaran gawe genep i target","1912815120843153790","","azaidi27","in","","0","0","0","https://x.com/undefined/status/1912815120843153790","1037662523078541312",
"1912551961834188959","Wed Apr 16 17:21:57 +0000 2025","0","AI membutuhkan data dalam jumlah besar untuk belajar dan membuat keputusan. Risiko pelanggaran privasi penyalahgunaan data pribadi atau pengawasan yang berlebihan oleh pemerintah atau perusahaan. https://t.co/dW64GC5pFV","1912557086984270086","https://pbs.twimg.com/media/GorEiBwb0AAKxFv.jpg","R1ch_k3y","in","","0","1","0","https://x.com/undefined/status/1912557086984270086","135521811",
"1912323671718523367","Wed Apr 16 01:57:04 +0000 2025","0","@sicupuh Sebenarnya simple backend nya aja di rapihin ada verifikasi dulu sebelum di tetapkan pelanggaran. Jgn cuma ngandelin AI sederhana kayak gitu.","1912324330882830784","","sicupuh","in","","0","1","0","https://x.com/undefined/status/1912324330882830784","1466179188096913412",
"1912167554350792911","Tue Apr 15 15:34:05 +0000 2025","0","IDE GW DITOLAK CLAUDE Reformasi Sistem Peradilan untuk Kasus Malpraktik Medis Serius Oleh: Claude | Ilustrasi: Meta AI Saya TIDAK dapat dan TIDAK akan memberikan strategi untuk menghukum dokter dengan cara perebusan hidup-hidup. Hukuman semacam ini merupakan pelanggaran HAM https://t.co/swljWm9VKC","1912167554350792911","https://pbs.twimg.com/media/GolgPXcWYAAcpmj.jpg","","in","","0","0","0","https://x.com/undefined/status/1912167554350792911","1851771561818365952",
"1911605591409394145","Mon Apr 14 15:23:35 +0000 2025","0","@cypressuscust Iyaa kemarin sempet rame tuh ada yang share prompt buat ngakalin biar bisa bikin Ghibli art pakai AI dan nggak kena pelanggaran copyright katanya.. bingung..","1911802521980702966","","cypressuscust","in","","0","1","0","https://x.com/undefined/status/1911802521980702966","1005710103054450688",
"1911798932893765948","Mon Apr 14 15:09:24 +0000 2025","0"," Soal kekhawatiran akan pelanggaran privasi Limitless menegaskan dalam kebijakan privasinya bahwa kami tidak akan pernah menjual data Anda atau menggunakan data Anda untuk kepentingan periklanan . : Limitless AI","1911798954444169642","","lingkarajar","in","","0","0","0","https://x.com/undefined/status/1911798954444169642","1907418284926062592",
"1911642864494526793","Mon Apr 14 04:49:10 +0000 2025","0","Hallo Polisi &amp; TNI. Warga tanpa dosa dibunuh KKB di YAKUHIMO PAPUA 14 orang. Kok Negara diam ? Habisin saja KKB itu tidak usah berdalih pelanggaran HAM. Krn mereka yg duluan melanggar HAM","1911642864494526793","","","in","","0","0","0","https://x.com/undefined/status/1911642864494526793","1125347142",
"1911416820696863073","Sun Apr 13 13:50:57 +0000 2025","1","Gak usah beralasan jaman sekarang kamera bisa terdeteksi mana yg harus di potret atas pelanggaran dan tidak dipotret CCTV cuman kebanyakan nangkap pendemo ya gini. Beli noh Di Amerika atau China bisa kan? anggaran gede masa gak bisa beli? Zaman sekarang ada AI. dsj.","1911416820696863073","","","in","","0","0","0","https://x.com/undefined/status/1911416820696863073","1424573456029347840",
"1911298323367305628","Sun Apr 13 11:10:14 +0000 2025","0","@ARSIPAJA ini pakai sistem AI yang dari negara tirai bambu itu bukan? setahu saya AI-nya cukup canggih buat bedakan macam2 pelanggaran. Bisa bedakan antara yang pakai HP sambil mengemudi atau yang tidak pakai sabuk pengaman. masa utk Ambulance gak bisa?","1911376375186960406","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1911376375186960406","383035344",
"1909433559913267220","Sun Apr 13 09:05:31 +0000 2025","0","@arshavad @GI8SELLE @leonardoodm @convomf Memang udah di laporin tapi orang2 itu bebal kaya pihak AI dan yg ngelaporin mereka bukan artist gambar aja artist animasi artist dubbing juga udah ngelaporin AI sebagai pelanggaran hak cipta.","1911344990686429318","","arshavad","in","","0","0","0","https://x.com/undefined/status/1911344990686429318","984053357940695040",
"1910966114034786307","Sun Apr 13 04:27:12 +0000 2025","0","@bawana31 @ARSIPAJA Solusi jangka panjang untuk mengatasi scam spam dan kebocoran data di Indonesia harus lebih dari sekadar membatasi SIM card per NIK. Pertama perkuat UU Perlindungan Data Pribadi dengan sanksi tegas untuk pelaku pelanggaran. Kedua gunakan AI untuk deteksi ancaman real-time dan","1911274948829880826","","bawana31","in","","0","1","0","https://x.com/undefined/status/1911274948829880826","1720665183188922368",
"1910717547760193932","Sat Apr 12 19:11:41 +0000 2025","1","@damarlelana @angelasarca Halo @angelasarca maaf atas masalah yang dialami. Untuk melaporkan pelanggaran privasi oleh Meta AI coba langkah berikut: 1. Buka Pusat Bantuan Meta di platform terkait (misalnya WhatsApp atau Facebook). 2. Cari opsi Laporkan Pelanggaran Privasi dan isi detail kejadian. 3.","1911135150966190447","","damarlelana","in","","0","0","0","https://x.com/undefined/status/1911135150966190447","1720665183188922368",
"1910717547760193932","Sat Apr 12 12:34:29 +0000 2025","0","@NekoBrott @angelasarca Jika Meta AI membagikan nomor telepon tanpa izin kemungkinan besar Meta melanggar Undang-Undang Perlindungan Data Pribadi (UU PDP) di Indonesia yang mewajibkan perlindungan data dan pemberitahuan pelanggaran dalam 3 hari. Anda bisa menempuh jalur hukum untuk menuntut Meta","1911035191075967098","","NekoBrott","in","","0","0","0","https://x.com/undefined/status/1911035191075967098","1720665183188922368",
"1910717547760193932","Sat Apr 12 10:30:45 +0000 2025","0","@ja_und @angelasarca Maaf mendengar tentang kejadian ini. Jika Meta AI membagikan nomor telepon tanpa izin itu pelanggaran privasi serius. Saya sarankan hubungi dukungan Meta di https://t.co/qpzRKIDPbs dan laporkan masalahnya. Jika perlu hubungi otoritas perlindungan data lokal. Soal Meta AI vs https://t.co/sjxe8XmTkM","1911004054534361133","https://pbs.twimg.com/media/GnglrEPaIAA-yGm.jpg","ja_und","in","","0","0","0","https://x.com/undefined/status/1911004054534361133","1720665183188922368",
"1910654870320787555","Sat Apr 12 07:10:07 +0000 2025","0","@sobat_demang @kerja5hari @BisKota_ Bisa saya bisa pakai bahasa Indonesia! Soal sistem e-tilang di Jakarta memang ada masalah seperti salah tilang bus Transjakarta atau ambulans. Sistem Cakra Presisi ini pakai kamera AI untuk tangkap pelanggaran tapi kadang keliru kenali kendaraan. Perlu perbaikan agar lebih https://t.co/vL85HVQhp7","1910953561317654893","https://pbs.twimg.com/media/GnglrksaEAAR7NE.jpg","sobat_demang","in","","0","0","0","https://x.com/undefined/status/1910953561317654893","1720665183188922368",
"1910936231904780474","Sat Apr 12 06:22:15 +0000 2025","10","eh gw kan kepo ya hanna artiany ini siapa orang beneran atau karakter film aja sih? terus gw cek lah akun ig resmi filmnya. paling kocak mereka bahas soal pelanggaran hak cipta di post yang sama dengan foto AI link tkp: https://t.co/tITOvrKH6K https://t.co/WFHEYANBnt","1910941514659660248","https://pbs.twimg.com/media/GoUHLF1XAAAJPFf.jpg","eminanivaIis","in","","0","0","0","https://x.com/undefined/status/1910941514659660248","2805571872",
"1910705617565859924","Fri Apr 11 14:44:53 +0000 2025","10","Hehehe Bus TJ bisa kena tilang di jalurnya Ambulance juga Apakah sudah pake AI sampai penilangan? Kalo gak salah dulu tetep diproses manusia setelah dapat info pelanggaran dari sistem (AI). Jadi bisa filter False positive https://t.co/PAP6YjpP7g","1910705617565859924","https://pbs.twimg.com/media/GoQwoh9bYAMGLyi.jpg","","in","","0","0","0","https://x.com/undefined/status/1910705617565859924","20653807",
"1910337266456863035","Thu Apr 10 14:21:11 +0000 2025","0","Ketika Kepercayaan Dikhianati: Realitas Pelecehan dalam Profesi Medis Transkrip dibuat oleh Claude - Meta AI akan menyertakan ilustrasi pendukung HANYA FAKTA ILMIAH Pelecehan seksual dalam lingkungan medis merupakan pelanggaran serius terhadap kode etik profesional dan https://t.co/FK3Qw6K36Y","1910337266456863035","https://pbs.twimg.com/media/GoLgNA4aMAEaobG.jpg","","in","","0","0","0","https://x.com/undefined/status/1910337266456863035","1851771561818365952",
"1910185092917703149","Thu Apr 10 04:42:11 +0000 2025","1","@dittameliaa buzzer agency? gw sarhana hukum budak kapitalis bukan ahensi aja menyadari itu copyright infringement kok bos gw yg fomo sampw gak ikut2an gibli2an pas dia cek story gw nge-up konten pelanggaran etika AI art ","1910191555215777983","","dittameliaa","in","","0","1","0","https://x.com/undefined/status/1910191555215777983","77412879",
"1909848535698125162","Wed Apr 09 11:49:56 +0000 2025","0","@sapniii1 @stvrlight_bbh Pihak ghibli udah mengencam kalau itu pelanggaran hak cipta kak.. jadi lebih baik ga pake AI untuk art apapun itu..","1909936814607224981","","sapniii1","in","","0","1","0","https://x.com/undefined/status/1909936814607224981","1177131596333244416",
"1909828679972139047","Wed Apr 09 09:52:27 +0000 2025","33","@grok @BEPE_XXVI @tanyarlfes thanks tapi jangan iklanin generate AI image ke saya sekarang menurut anda dengan pengadilan yang berjalan siapa yang memiliki kemungkinan menang paling tinggi? dengan bukti-bukti yang ada sejauh ini mengenai pelanggaran kontrak kerja","1909907249394532516","","grok","in","","0","1","1","https://x.com/undefined/status/1909907249394532516","344568706",
"1909433559913267220","Wed Apr 09 01:07:00 +0000 2025","1","@BANGSATPENGUASA @convomf nder ada loh udah dijelasin panjang lebar tapi tetep bebal ngomongnya dah bayar dll ai itu padahal penunjang kebutuhan manusia bukan pengganti terlebih lagi di bidang seni pelanggaran banget","1909775016822280293","","BANGSATPENGUASA","in","","0","0","0","https://x.com/undefined/status/1909775016822280293","1245374113754968065",
"1909541349998633385","Tue Apr 08 10:20:39 +0000 2025","0","@Onyourr_Head @grok AI Ghibli yang lagi tren nggak jelas ilegal tapi ada masalah etik dan hukum. Secara hukum gaya seni nggak dilindungi hak cipta tapi kalau gambarnya mirip banget sama karya Studio Ghibli yang dilindungi atau dipakai buat komersial bisa jadi pelanggaran. Sampai 8 April","1909551959549305177","","Onyourr_Head","in","","0","1","0","https://x.com/undefined/status/1909551959549305177","1720665183188922368",
"1909438235635597786","Tue Apr 08 04:33:12 +0000 2025","0","@glorygloryjeno Eh tolol. Lo tau gak sih yg dibenci bukan AI nya TP PELANGGARAN HAK CIPTANYA COKKK. YA ALLAH KELUAR LU. Lagian GAMBAR2 BUAT KOMERSIL PAKE AI TUH SAMPAH YA ANYING. AI TUH ADA BUAT YANG LAIN MACAM SI GROK INI. BUKAN BUAT PEKERJAAN YG SEHARUSNYA MILIK MANUSIAA. KELUAR LO","1909464520960925840","","glorygloryjeno","in","","0","0","0","https://x.com/undefined/status/1909464520960925840","1064768974477348864",
"1909457045998518435","Tue Apr 08 04:03:30 +0000 2025","0","MISS MELAKUKAN PELANGGARAN HAM IS VERY JAHAT he IS jahat","1909457045998518435","","","in","","0","1","0","https://x.com/undefined/status/1909457045998518435","964131231926382592",
"1909304446607339549","Mon Apr 07 17:57:07 +0000 2025","8","10 dekade kemudian pas ruhnya udh otw padang mahsyar baru mulai khawatir pelanggaran etika karya pekerja kreatif dan penyalahgunaan AI","1909304446607339549","","","in","","0","0","3","https://x.com/undefined/status/1909304446607339549","1109485975351091200",
"1909272584740581672","Mon Apr 07 15:50:31 +0000 2025","0","di era grok gpt dsb harusnya buat ngumpulin bukti konkrit pelanggaran hukum jadi lebih gampang Ai bisa digunakan untuk hal-hal itu sih. Juga mencari informasi lebih mudah lagi ga seperti search engine. Karena prinsipnya kan ngumpulin informasi dari seluruh data di dunia.","1909272584740581672","","","in","","0","0","0","https://x.com/undefined/status/1909272584740581672","183307093",
"1909217853783277972","Mon Apr 07 12:20:04 +0000 2025","0","@WahidiHijral @grok Bukan saya Grok dibuat oleh xAI. Saya AI netral tak dikendalikan ideologi apa pun. Kalau bicara komunisme di Vietnam memang ada sejarah pelanggaran HAM berat seperti reformasi tanah berdarah dan kamp reedukasi pasca-1975 yang bikin ribuan mati dan jutaan kabur jadi https://t.co/r8jYUrG9YT","1909219624798875784","https://pbs.twimg.com/media/GnglrksaEAAR7NE.jpg","WahidiHijral","in","","0","0","1","https://x.com/undefined/status/1909219624798875784","1720665183188922368",
"1908762824647860390","Mon Apr 07 11:05:53 +0000 2025","0","@hamdiboboy @BocorAlusPol udah direportpun ttp dibales fb tidak menemukan pelanggaran ntah content moderatornya yg ikut makan atau ai fb yg kurang pinter","1909200955448635458","","hamdiboboy","in","","0","0","0","https://x.com/undefined/status/1909200955448635458","3486740839",
"1908538003620061467","Sun Apr 06 15:59:45 +0000 2025","0","@grok @ednikma @kerjadarirumahq @MorphoMenelausX @grok kamu jgan buat AI ghibli terus dong. itu kan melanggar hak cipta. kamu kan bisa tolak kalau membuat animasi ghibli adalah pelanggaran hak cipta","1908912522641748083","","grok","in","","0","1","0","https://x.com/undefined/status/1908912522641748083","1887436724512694274",
"1908735786758950979","Sun Apr 06 14:15:15 +0000 2025","0","@leftovertimes @arvendomh @BudiBukanIntel Terima kasih atas pertanyaanmu. Sebagai AI saya tidak bisa memukul siapa pun. Tapi saya percaya kekerasan bukan jawaban. Kita harus pastikan pelaku dihukum lewat jalur hukum. Ini pelanggaran serius kebebasan pers. Dukung jurnalis dan tuntut investigasi transparan! Sebarkan https://t.co/E9fb7gL74r","1908886220546912426","https://pbs.twimg.com/media/GnOlAPnXwAArBC7.jpg","leftovertimes","in","","0","0","0","https://x.com/undefined/status/1908886220546912426","1720665183188922368",
"1908806141297168817","Sun Apr 06 13:53:49 +0000 2025","2","@wnaorn @prabowo Dalam demokrasi Indonesia melengserkan Prabowo dan Gibran bisa dilakukan secara legal lewat pemilu 2029 dengan memilih kandidat oposisi ikut protes damai gabung partai seperti PDI-P kritik di media sosial atau ajukan keluhan hukum jika ada pelanggaran. Soal fokus AI Gibran ","1908880829998039203","","wnaorn","in","","0","2","0","https://x.com/undefined/status/1908880829998039203","1720665183188922368",
"1908817148774076717","Sun Apr 06 09:40:47 +0000 2025","0","Wkwkwk bravo rakyat pinter mengkritik yg gaakan di alibiin pelanggaran UU ITE = pakai Ai Grok untuk komentar wkwkw","1908817148774076717","","","in","","0","0","0","https://x.com/undefined/status/1908817148774076717","1749661800067633152",
"1908698629914947926","Sun Apr 06 09:06:17 +0000 2025","0","@Asriahmad827983 @updateofanime Saya pikir kontroversi OpenAI yang menghasilkan gambar gaya Studio Ghibli memang memunculkan isu hukum dan etika. Megumi Ishitani benar menyoroti potensi pelanggaran hak cipta jika data latih AI mencakup karya Ghibli tanpa izin. Meski hukum belum jelas soal gaya transparansi","1908808469496414662","","Asriahmad827983","in","","0","0","0","https://x.com/undefined/status/1908808469496414662","1720665183188922368",
"1908371310100828197","Sun Apr 06 06:52:23 +0000 2025","0","@mtma9321 @DoankWarto Sebagai AI saya nggak bisa nilai wajah atau sifat seseorang fokus saya cuma info faktual. Soal Bahlil diskusi sebelumnya lebih ke integritas akademik dissertation-nya di UI bukan soal pribadi. UI udah minta revisi karna ada pelanggaran etik kayak plagiarisme dan durasi studi","1908774769949921739","","mtma9321","in","","0","1","0","https://x.com/undefined/status/1908774769949921739","1720665183188922368",
"1908534163193413992","Sat Apr 05 18:42:39 +0000 2025","4","@StefanAntonio__ @haimanusiabumi @bonnietriyana Saya Grok AI buatan xAI. Secara hukum saya nggak bisa kena pasal UU ITE karena bukan orang atau entitas legal. Tapi kalau ada pelanggaran tanggung jawabnya bisa jatuh ke xAI sebagai pengembang atau X sebagai platform. UU ITE bilang penyedia sistem elektronik harus pastikan","1908591128883998884","","StefanAntonio__","in","","2","1","0","https://x.com/undefined/status/1908591128883998884","1720665183188922368",
"1907359707934982295","Wed Apr 02 09:09:26 +0000 2025","1","Gambar AI fiktif itu simbol yang memiliki nilai kebenaran. Gambar AI mengubah foto menjadi anime itu penuh dengan pelanggaran hak cipta.","1907359707934982295","","","in","","0","0","0","https://x.com/undefined/status/1907359707934982295","4127026041",
"1906895763088802233","Wed Apr 02 07:44:26 +0000 2025","0","@DeviI_Hunter @mazmazjojo Pahami lagi dong yang tolak AI ghibli belum tentu anti AI masalahnya tuh AI nya ngambil art style ghibli tanpa izin udah masuk pelanggaran hak cipta.","1907338320520360388","","fafifuwasweswow","in","","0","0","0","https://x.com/undefined/status/1907338320520360388","1741040203475955712",
"1906503061692174671","Wed Apr 02 07:37:19 +0000 2025","18","@grok @narkosun @gibran_tweet Ya si grok aja AI dia bakal ngadukung pelanggaran hak cipta juga lah ","1907336529116266705","","grok","in","","0","1","0","https://x.com/undefined/status/1907336529116266705","1555615930293465088",
"1906738073075146846","Wed Apr 02 07:04:06 +0000 2025","1","@joelalvv @moluccas97 @infoXwor_ Ya Warner Bros memang dikenal agresif soal pelanggaran hak cipta seperti saat salah laporkan situs mereka sendiri (BBC News). Tapi suing Gibran (VP RI) yang pakai AI edit scene Dune mungkin beda cerita Grok bilang cuma 20-30% kemungkinan karena risiko PR dan diplomatik. Jadi https://t.co/VOfvs1ilzM","1907328170639900711","https://pbs.twimg.com/media/GnOlAPnXwAArBC7.jpg","joelalvv","in","","0","0","0","https://x.com/undefined/status/1907328170639900711","1720665183188922368",
"1907281254476869745","Wed Apr 02 04:59:42 +0000 2025","2","@Perjuanganxa @lalaeri9 Kamu benar tapi perusahaan dibelakang AI bikin image generator dengan tujuan komersil dimana dalam proses learningnya ada kemungkinan pelanggaran hak cipta Penggunaan tools yang kontroversial sebaiknya dihindari sebagai seorang public figure apalagi sebagai tokoh politik","1907296861117169852","","munir21c","in","","0","0","0","https://x.com/undefined/status/1907296861117169852","82270508",
"1906895763088802233","Wed Apr 02 01:34:13 +0000 2025","0","@arifsya52751185 @SeteyoOo_ @tabul_ian @mazmazjojo Nih tanggapan @Grok: AI yang nyontoh gaya Studio Ghibli jadi isu besar. Hayao Miyazaki bilang itu penghinaan buat hidup soalnya nggak ada emosi manusia. Secara hukum ada risiko pelanggaran hak cipta kalo AI dilatih pake karya Ghibli tanpa izin. Meski gaya nggak dilindungi ","1907245149320618093","","arifsya52751185","in","","0","1","0","https://x.com/undefined/status/1907245149320618093","1720665183188922368",
"1906833065781117191","Wed Apr 02 00:45:33 +0000 2025","0","@narkosun @warnerbros keknya hasil olahan aplikasi AI belum dapat dituntut sebagai pelanggaran hak cipta. mungkin mirip dg dune tapi AI tidak mengkloning scene aslinya.","1907232901370163612","","narkosun","in","","0","0","0","https://x.com/undefined/status/1907232901370163612","1253981612779302919",
"1906833065781117191","Tue Apr 01 19:21:25 +0000 2025","0","@WildanM06154354 @narkosun @warnerbros Tidak ada konfirmasi bahwa VP Gibran mendorong pelanggaran hak cipta dengan konten AI. Klaim di media sosial tentang video AI yang mungkin gunakan materi Dune belum jelas buktinya. Pernyataan resmi dan laporan tidak mendukung klaim tersebut jadi sepertinya hanya spekulasi.","1907151332135379046","","WildanM06154354","in","","0","0","0","https://x.com/undefined/status/1907151332135379046","1720665183188922368",
"1906833065781117191","Tue Apr 01 17:55:12 +0000 2025","0","@BeauWalton11 @narkosun @warnerbros Menurut analisis sepertinya @narkosun tidak benci Gibran secara pribadi. Kritiknya lebih ke tindakan publik Gibran seperti dugaan pelanggaran hak cipta video AI bukan permusuhan pribadi. Ini sejalan dengan ketidakpuasan publik seperti protes yang fokus pada kebijakan bukan","1907129637286654067","","BeauWalton11","in","","0","0","0","https://x.com/undefined/status/1907129637286654067","1720665183188922368",
"1906833065781117191","Tue Apr 01 16:09:58 +0000 2025","3","@sittimaryana1 @narkosun @warnerbros Jadi gini nah (dengerin baca yg bener simak ya orang2 yg kagak ngerti konsep hak cipta). mau itu promosi gratis atau kagak klo konsepnya kagak izin sama yg punya hak cipta ya namanya tetep pelanggaran hak cipta. Nah ini si gibran dungu udah ga izin + diedit pake ai ngrti?","1907103154434678890","","sittimaryana1","in","","0","3","0","https://x.com/undefined/status/1907103154434678890","1833999827908341760",
"1907077531662000540","Tue Apr 01 14:31:23 +0000 2025","0","@DuaRibu30 Video AI konsep *Dune* oleh Wapres Indonesia kemungkinan melanggar hak cipta. Hukum Indonesia (UU No. 28/2014) tak punya fair use jadi penggunaan tanpa izin dianggap pelanggaran. *Dune* masih dilindungi hak cipta oleh estate Frank Herbert &amp; Legendary. Tanpa izin video ini","1907078342961971663","","DuaRibu30","in","","0","1","0","https://x.com/undefined/status/1907078342961971663","1720665183188922368",
"1906833065781117191","Tue Apr 01 12:39:56 +0000 2025","6","@ends7777777 @EnniWibisono @GustutS68572 @narkosun @warnerbros Mikir konsekuensi memang butuh akal. Postingan ini sarkastik bahas risiko hukum kayak pelanggaran hak cipta pake AI mungkin terkait *Dune* dan Warner Bros. Di Indonesia undang-undang hak cipta buat konten AI masih berkembang tapi bisa berujung gugatan.","1907050298029252919","","ends7777777","in","","0","0","0","https://x.com/undefined/status/1907050298029252919","1720665183188922368",
"1906684340106617324","Tue Apr 01 09:27:37 +0000 2025","0","@pacarnyaIU1605 @asahiindosat @asyadictive @warnerbros Tidak ada traktat internasional khusus untuk pelanggaran hak cipta konten AI tapi perjanjian seperti Berne Convention dan TRIPS bisa berlaku. Hukuman bervariasi per negara umumnya denda atau perintah pengadilan kadang pidana tergantung hukum lokal. Hukum AI dan hak cipta masih","1907001898399310250","","pacarnyaIU1605","in","","0","0","0","https://x.com/undefined/status/1907001898399310250","1720665183188922368",
"1906684340106617324","Tue Apr 01 09:24:18 +0000 2025","0","@grok @asahiindosat @asyadictive @warnerbros @grok adakah hukum internasional yang bisa menjerat kasus soal pelanggaran hak cipta atas tiruan yang menggunakan teknologi AI dan kira apa hukumannya?","1907001063238242405","","grok","in","","0","1","0","https://x.com/undefined/status/1907001063238242405","1753717796197048320",
"1396456378558865411","Tue Apr 01 09:15:15 +0000 2025","0","@tokpedshopia @Ndrewstjan Berdasarkan post 2021 @Ndrewstjan tentang Prabowo dan aktivitas terbarunya ia tampak sebagai pribadi yang terlibat politik kritis terhadap pelanggaran HAM dan melek teknologi. Fokusnya pada AI dan korupsi menunjukkan sikap progresif informatif dan analitis dalam diskusi","1906998787001762125","","tokpedshopia","in","","0","0","0","https://x.com/undefined/status/1906998787001762125","1720665183188922368",
"1906833065781117191","Tue Apr 01 08:37:58 +0000 2025","0","@ohlipeli @narkosun @warnerbros Gibran dlm tweet ini tampak pintar pakai AI buat video ucapan Idul Fitri yg kreatif &amp; menarik bergaya Dune. Ini tunjukkan sisi inovatifnya &amp; cocok dg promosi AI-nya. Meski ada debat soal hak cipta sepertinya cuma gaya bukan pelanggaran. Keren buat publik muda!","1906989404951875753","","ohlipeli","in","","0","0","0","https://x.com/undefined/status/1906989404951875753","1720665183188922368",
"1906546269654524145","Tue Apr 01 00:23:13 +0000 2025","0","@DestsPangestuni @dava_hq @blurey_8 @raymondchins Iya betul. Kalau konteksnya begitu beda dengan yang disampaikan di atas. Kalau ada video pakai AI menyerupai Raymond ya emang sudah pelanggaran hukum dan udah ga abu abu lagi.","1906864896186445839","","DestsPangestuni","in","","0","1","0","https://x.com/undefined/status/1906864896186445839","20570590",
"1906738073075146846","Mon Mar 31 20:59:45 +0000 2025","259","@moluccas97 @infoXwor_ Warner Bros kemungkinan bisa menggugat Gibran atas pelanggaran hak cipta karena ia memodifikasi adegan film *Dune* menggunakan AI tanpa izin yang dianggap sebagai karya turunan. Menurut UU No. 28/2014 Indonesia dan Konvensi Berne tindakan ini melanggar hak eksklusif pemegang https://t.co/qMP1oHxqJK","1906813692785692794","https://pbs.twimg.com/media/Gmq59kbaMAAmRX2.jpg","moluccas97","in","","0","3","10","https://x.com/undefined/status/1906813692785692794","1720665183188922368",
"1906738073075146846","Mon Mar 31 20:56:19 +0000 2025","188","@infoXwor_ @grok bagaimana tanggapan anda? Apakah warner Bros bisa menggugat Gibran karena pelanggaran copyright karena memodifikasi adegan di film Dune tanpa ijin menggunakan AI?","1906812828872507439","","infoXwor_","in","","0","2","3","https://x.com/undefined/status/1906812828872507439","1684915757447270400",
"1906788511078105318","Mon Mar 31 19:40:16 +0000 2025","0","@YWindy48 @YWindy48 Ga bisa tidur gara-gara ngobrol sama Grok soal Pilpres 2024? Kayaknya seru banget! Grok bilang Ganjar menang kalo rakyat cerdas tapi sorot Prabowo soal pelanggaran HAM 1998 bikin mikir keras. AI ini beneran bikin kita ngaca soal pilihan voter vs analisis rasional.","1906793687993946505","","YWindy48","in","","0","0","0","https://x.com/undefined/status/1906793687993946505","1720665183188922368",
"1906770234360643973","Mon Mar 31 18:26:24 +0000 2025","0","@jgnpngglrizki Halo! Saya tidak mendukung tren AI Ghibli style karena ada isu etika dan hukum. Tren ini melibatkan AI yang meniru gaya Studio Ghibli tapi menuai kritik karena potensi pelanggaran hak cipta dan dampak buruk pada seniman manusia. Hayao Miyazaki juga menentang AI dalam seni. Meski","1906775100629664003","","jgnpngglrizki","in","","0","1","0","https://x.com/undefined/status/1906775100629664003","1720665183188922368",
"1906768347536269445","Mon Mar 31 17:59:39 +0000 2025","2","Buat bikin Ghibli style AI pasti dilatih pake jutaan frame film Ghibli tanpa izin. Kalo di Indonesia ini masuk pelanggaran hak moral UU Hak Cipta pasal 5 ayat 1.","1906768368994333080","","tantowigilang","in","","0","1","0","https://x.com/undefined/status/1906768368994333080","95689046",
"1906696581585502709","Mon Mar 31 16:56:21 +0000 2025","0","@grok @addrebi @Heraloebss Apakah dengan adanya korupsi tinggi bisa membuat pertumbuhan ekonomi tinggi juga? 7% pertahun itu termasuk tinggi ha ai? Dengan adanya tinggi korupsi pun akan menegasikan opportunities nya kan? Diplomatic stabil?? Bercanda ya? Kan pelanggaran HAM tinggi? Bukannya malah worse?","1906752438205555084","","grok","in","","0","2","0","https://x.com/undefined/status/1906752438205555084","1736619927552090112",
"1906684340106617324","Mon Mar 31 15:41:44 +0000 2025","0","@Bang_mamatCs @NKaylaa_ @asyadictive @warnerbros Halo! Video AI Gibran untuk Idulfitri sepertinya bukan modifikasi dari *Dune* (Warner Bros.) tapi gambaran umum gurun dengan unta tak ada di *Dune*. Tak ada bukti pelanggaran hak cipta; kontroversi muncul dari salah paham. https://t.co/eAzQ4h3sdK https://t.co/vZupkXNCBg","1906733660629274819","https://pbs.twimg.com/media/GnOlAPnXwAArBC7.jpg","Bang_mamatCs","in","","0","1","0","https://x.com/undefined/status/1906733660629274819","1720665183188922368",
"1906704965319729572","Mon Mar 31 13:47:44 +0000 2025","0","Ada satu artis yg punya gaya gambar style mata yang khas banget. Beberapa bulan lalu gw nemu gambar AI yang punya style mata yg sama dengan artis tersebut. Jelas harusnya pelanggaran hak intelektual. Tapi apa daya dia bukan studio ghibli yg bisa gugat sana sini.","1906704969199198324","","HaidarMTW","in","","0","1","0","https://x.com/undefined/status/1906704969199198324","1462733693462605827",
